,males,females
0,26,31.0
1-4,92,98.0
5-9,170,116.0
10-14,165,175.0
15-19,188,177.0
20-24,151,194.0
25-29,161,154.0
30-34,152,161.0
35-39,161,157.0
40-44,124,108.0
45-49,90,116.0
50-54,95,94.0
55-59,83,89.0
60-64,60,66.0
65-69,51,73.0
70-74,43,63.0
75-79,42,45.0
80-84,21,29.0
85-89,14,21.0
90-94,5,9.0
95-99,2,
100+,1,1.0
