,males,females
0,67,68
1-4,269,284
5-9,407,399
10-14,423,389
15-19,377,386
20-24,364,379
25-29,344,348
30-34,310,290
35-39,256,245
40-44,250,210
45-49,181,201
50-54,150,162
55-59,112,137
60-64,128,161
65-69,124,113
70-74,96,108
75-79,62,66
80-84,30,49
85-89,29,32
90-94,9,17
95-99,10,23
100+,3,5
