,males,females
0,402,365
1-4,1593,1560
5-9,2078,2036
10-14,2562,2499
15-19,2451,2394
20-24,1894,1893
25-29,1681,1703
30-34,1522,1549
35-39,1210,1337
40-44,1273,1241
45-49,1111,1143
50-54,908,966
55-59,843,861
60-64,684,778
65-69,493,615
70-74,420,495
75-79,289,374
80-84,245,267
85-89,111,158
90-94,43,79
95-99,11,32
100+,5,4
