,males,females
0,51.0,45.0
1-4,240.0,201.0
5-9,318.0,298.0
10-14,391.0,387.0
15-19,388.0,342.0
20-24,366.0,353.0
25-29,358.0,341.0
30-34,326.0,267.0
35-39,230.0,204.0
40-44,204.0,163.0
45-49,171.0,164.0
50-54,159.0,137.0
55-59,114.0,101.0
60-64,106.0,71.0
65-69,46.0,35.0
70-74,44.0,33.0
75-79,25.0,20.0
80-84,20.0,10.0
85-89,5.0,7.0
90-94,5.0,3.0
95-99,1.0,
100+,,
