,males,females
0,20.0,22
1-4,88.0,106
5-9,137.0,147
10-14,162.0,182
15-19,159.0,180
20-24,137.0,126
25-29,140.0,141
30-34,117.0,142
35-39,133.0,140
40-44,171.0,144
45-49,159.0,141
50-54,138.0,140
55-59,127.0,117
60-64,102.0,101
65-69,81.0,85
70-74,51.0,56
75-79,30.0,39
80-84,14.0,29
85-89,7.0,16
90-94,2.0,11
95-99,,2
100+,,2
