,males,females
0,83.0,93.0
1-4,313.0,279.0
5-9,440.0,420.0
10-14,500.0,506.0
15-19,499.0,512.0
20-24,505.0,437.0
25-29,469.0,441.0
30-34,463.0,460.0
35-39,398.0,440.0
40-44,422.0,393.0
45-49,343.0,365.0
50-54,280.0,292.0
55-59,232.0,238.0
60-64,179.0,185.0
65-69,126.0,161.0
70-74,122.0,127.0
75-79,84.0,82.0
80-84,47.0,61.0
85-89,22.0,26.0
90-94,3.0,8.0
95-99,,5.0
100+,1.0,
