,males,females
0,310,357
1-4,1285,1273
5-9,1767,1654
10-14,2052,1962
15-19,1839,1848
20-24,1608,1592
25-29,1686,1665
30-34,1482,1506
35-39,1224,1317
40-44,1140,1167
45-49,976,923
50-54,793,741
55-59,660,560
60-64,429,409
65-69,341,290
70-74,237,239
75-79,195,151
80-84,90,92
85-89,42,51
90-94,21,23
95-99,8,17
100+,1,3
