,males,females
0,21.0,26.0
1-4,76.0,66.0
5-9,137.0,121.0
10-14,121.0,142.0
15-19,120.0,127.0
20-24,116.0,111.0
25-29,97.0,94.0
30-34,111.0,110.0
35-39,106.0,110.0
40-44,92.0,81.0
45-49,94.0,81.0
50-54,83.0,81.0
55-59,75.0,66.0
60-64,68.0,54.0
65-69,51.0,51.0
70-74,37.0,37.0
75-79,17.0,29.0
80-84,18.0,16.0
85-89,5.0,11.0
90-94,3.0,3.0
95-99,,1.0
100+,,
