,males,females
0,348,301.0
1-4,1446,1407.0
5-9,1914,1753.0
10-14,2014,1879.0
15-19,1754,1647.0
20-24,1631,1465.0
25-29,1270,1261.0
30-34,1181,1103.0
35-39,969,846.0
40-44,889,835.0
45-49,891,692.0
50-54,705,542.0
55-59,538,445.0
60-64,464,333.0
65-69,364,204.0
70-74,197,129.0
75-79,138,70.0
80-84,59,33.0
85-89,24,17.0
90-94,13,9.0
95-99,4,1.0
100+,1,
