,males,females
0,47.0,36.0
1-4,152.0,153.0
5-9,224.0,202.0
10-14,242.0,266.0
15-19,265.0,259.0
20-24,223.0,194.0
25-29,186.0,205.0
30-34,169.0,181.0
35-39,151.0,156.0
40-44,173.0,149.0
45-49,152.0,156.0
50-54,153.0,127.0
55-59,125.0,119.0
60-64,86.0,86.0
65-69,72.0,78.0
70-74,44.0,58.0
75-79,33.0,41.0
80-84,24.0,16.0
85-89,13.0,6.0
90-94,3.0,3.0
95-99,,
100+,,
