,males,females
0,29.0,27.0
1-4,97.0,107.0
5-9,140.0,108.0
10-14,158.0,171.0
15-19,168.0,158.0
20-24,196.0,168.0
25-29,160.0,168.0
30-34,156.0,165.0
35-39,139.0,161.0
40-44,148.0,135.0
45-49,135.0,147.0
50-54,120.0,135.0
55-59,125.0,108.0
60-64,83.0,86.0
65-69,53.0,81.0
70-74,50.0,54.0
75-79,39.0,39.0
80-84,21.0,49.0
85-89,15.0,14.0
90-94,6.0,3.0
95-99,,1.0
100+,,
