,males,females
0,175.0,182
1-4,728.0,736
5-9,979.0,860
10-14,962.0,898
15-19,897.0,802
20-24,878.0,880
25-29,948.0,808
30-34,821.0,623
35-39,632.0,455
40-44,511.0,340
45-49,419.0,330
50-54,359.0,291
55-59,297.0,199
60-64,218.0,130
65-69,146.0,90
70-74,87.0,51
75-79,59.0,26
80-84,22.0,17
85-89,6.0,8
90-94,2.0,1
95-99,,1
100+,,1
