,males,females
0,48.0,52.0
1-4,214.0,221.0
5-9,306.0,313.0
10-14,369.0,351.0
15-19,327.0,337.0
20-24,313.0,297.0
25-29,321.0,307.0
30-34,326.0,281.0
35-39,291.0,288.0
40-44,318.0,279.0
45-49,233.0,219.0
50-54,227.0,191.0
55-59,173.0,173.0
60-64,150.0,130.0
65-69,99.0,108.0
70-74,82.0,92.0
75-79,67.0,63.0
80-84,39.0,32.0
85-89,14.0,21.0
90-94,2.0,3.0
95-99,3.0,2.0
100+,,
