,males,females
0,217,238
1-4,1132,1146
5-9,1545,1463
10-14,1705,1686
15-19,1545,1274
20-24,1278,1079
25-29,979,929
30-34,918,784
35-39,703,599
40-44,618,507
45-49,502,484
50-54,430,390
55-59,408,363
60-64,318,308
65-69,260,246
70-74,200,193
75-79,142,139
80-84,81,94
85-89,60,69
90-94,32,33
95-99,12,22
100+,7,7
