,males,females
0,76.0,64.0
1-4,250.0,263.0
5-9,383.0,400.0
10-14,448.0,479.0
15-19,399.0,387.0
20-24,285.0,306.0
25-29,257.0,280.0
30-34,230.0,251.0
35-39,195.0,199.0
40-44,163.0,196.0
45-49,151.0,130.0
50-54,122.0,131.0
55-59,89.0,124.0
60-64,86.0,102.0
65-69,82.0,84.0
70-74,47.0,76.0
75-79,44.0,47.0
80-84,32.0,34.0
85-89,9.0,7.0
90-94,8.0,13.0
95-99,2.0,4.0
100+,,
