,males,females
0,23,16.0
1-4,68,76.0
5-9,103,112.0
10-14,127,104.0
15-19,112,136.0
20-24,112,123.0
25-29,109,114.0
30-34,98,97.0
35-39,73,86.0
40-44,58,87.0
45-49,84,80.0
50-54,61,69.0
55-59,69,65.0
60-64,44,52.0
65-69,41,39.0
70-74,35,37.0
75-79,22,23.0
80-84,12,16.0
85-89,12,4.0
90-94,3,11.0
95-99,1,
100+,1,
