,males,females
0,137.0,129
1-4,652.0,569
5-9,755.0,712
10-14,752.0,700
15-19,721.0,686
20-24,613.0,634
25-29,573.0,558
30-34,399.0,429
35-39,317.0,282
40-44,246.0,281
45-49,273.0,282
50-54,220.0,216
55-59,163.0,205
60-64,160.0,144
65-69,141.0,130
70-74,96.0,97
75-79,62.0,69
80-84,33.0,29
85-89,23.0,27
90-94,9.0,13
95-99,3.0,8
100+,,2
