,males,females
0,75.0,72
1-4,316.0,321
5-9,391.0,355
10-14,450.0,460
15-19,393.0,418
20-24,371.0,357
25-29,335.0,335
30-34,290.0,293
35-39,262.0,290
40-44,238.0,235
45-49,200.0,177
50-54,154.0,163
55-59,131.0,142
60-64,124.0,119
65-69,85.0,84
70-74,67.0,74
75-79,43.0,54
80-84,31.0,38
85-89,22.0,15
90-94,9.0,9
95-99,2.0,3
100+,,1
