,males,females
0,88.0,95
1-4,445.0,395
5-9,652.0,637
10-14,866.0,801
15-19,869.0,827
20-24,606.0,618
25-29,514.0,555
30-34,515.0,505
35-39,454.0,517
40-44,483.0,501
45-49,468.0,466
50-54,379.0,414
55-59,305.0,360
60-64,260.0,317
65-69,245.0,270
70-74,194.0,258
75-79,140.0,162
80-84,89.0,129
85-89,29.0,64
90-94,12.0,35
95-99,1.0,11
100+,,2
