,males,females
0,19.0,19.0
1-4,90.0,106.0
5-9,144.0,158.0
10-14,162.0,142.0
15-19,147.0,154.0
20-24,121.0,118.0
25-29,127.0,114.0
30-34,105.0,121.0
35-39,93.0,82.0
40-44,87.0,79.0
45-49,84.0,76.0
50-54,67.0,74.0
55-59,52.0,67.0
60-64,30.0,24.0
65-69,25.0,27.0
70-74,32.0,43.0
75-79,15.0,16.0
80-84,11.0,13.0
85-89,5.0,4.0
90-94,3.0,4.0
95-99,1.0,5.0
100+,,
