,males,females
0,24.0,18
1-4,99.0,97
5-9,125.0,120
10-14,137.0,119
15-19,141.0,108
20-24,170.0,138
25-29,205.0,154
30-34,172.0,133
35-39,144.0,121
40-44,122.0,106
45-49,80.0,107
50-54,105.0,108
55-59,84.0,69
60-64,69.0,68
65-69,41.0,54
70-74,33.0,37
75-79,35.0,36
80-84,20.0,14
85-89,12.0,8
90-94,2.0,3
95-99,,2
100+,,1
