,males,females
0,65.0,68
1-4,301.0,287
5-9,399.0,424
10-14,568.0,537
15-19,569.0,534
20-24,479.0,456
25-29,361.0,397
30-34,380.0,359
35-39,361.0,372
40-44,345.0,333
45-49,347.0,288
50-54,259.0,239
55-59,224.0,236
60-64,148.0,195
65-69,131.0,158
70-74,100.0,162
75-79,85.0,117
80-84,74.0,72
85-89,24.0,57
90-94,13.0,19
95-99,3.0,3
100+,,3
