,males,females
0,25.0,27
1-4,133.0,107
5-9,131.0,159
10-14,174.0,159
15-19,175.0,166
20-24,217.0,143
25-29,235.0,138
30-34,186.0,140
35-39,192.0,111
40-44,134.0,109
45-49,124.0,97
50-54,100.0,70
55-59,79.0,63
60-64,57.0,52
65-69,50.0,40
70-74,52.0,32
75-79,23.0,22
80-84,15.0,5
85-89,3.0,1
90-94,1.0,5
95-99,,3
100+,,1
