,males,females
0,161.0,159
1-4,726.0,701
5-9,1007.0,978
10-14,1149.0,1143
15-19,1207.0,1093
20-24,1051.0,1045
25-29,986.0,1062
30-34,947.0,998
35-39,889.0,965
40-44,932.0,985
45-49,887.0,948
50-54,753.0,822
55-59,656.0,700
60-64,492.0,610
65-69,383.0,472
70-74,324.0,398
75-79,268.0,322
80-84,134.0,224
85-89,51.0,107
90-94,19.0,62
95-99,4.0,18
100+,,5
