,males,females
0,110,97
1-4,440,448
5-9,663,633
10-14,781,764
15-19,785,733
20-24,647,612
25-29,593,548
30-34,544,460
35-39,449,450
40-44,419,408
45-49,348,331
50-54,364,323
55-59,279,278
60-64,235,267
65-69,229,231
70-74,170,169
75-79,119,115
80-84,70,67
85-89,49,59
90-94,27,35
95-99,13,15
100+,4,6
