,males,females
0,66.0,70
1-4,279.0,300
5-9,436.0,418
10-14,424.0,461
15-19,443.0,430
20-24,432.0,435
25-29,384.0,380
30-34,384.0,375
35-39,321.0,310
40-44,299.0,284
45-49,237.0,246
50-54,181.0,204
55-59,171.0,182
60-64,163.0,181
65-69,118.0,176
70-74,111.0,150
75-79,75.0,101
80-84,41.0,63
85-89,48.0,44
90-94,11.0,19
95-99,6.0,8
100+,,2
