,males,females
0,63,66
1-4,265,204
5-9,313,295
10-14,353,345
15-19,371,333
20-24,402,375
25-29,426,368
30-34,341,361
35-39,342,314
40-44,326,303
45-49,309,289
50-54,318,329
55-59,241,288
60-64,199,218
65-69,168,157
70-74,121,172
75-79,101,123
80-84,69,107
85-89,31,57
90-94,20,30
95-99,3,17
100+,1,3
