,males,females
0,55.0,41.0
1-4,192.0,197.0
5-9,295.0,260.0
10-14,298.0,279.0
15-19,303.0,296.0
20-24,267.0,250.0
25-29,273.0,270.0
30-34,232.0,253.0
35-39,231.0,238.0
40-44,240.0,241.0
45-49,243.0,232.0
50-54,178.0,205.0
55-59,171.0,166.0
60-64,141.0,123.0
65-69,94.0,91.0
70-74,78.0,61.0
75-79,36.0,29.0
80-84,15.0,28.0
85-89,8.0,10.0
90-94,2.0,3.0
95-99,,2.0
100+,,
