,males,females
0,141,172
1-4,676,600
5-9,800,779
10-14,869,866
15-19,687,643
20-24,646,685
25-29,660,644
30-34,554,559
35-39,469,405
40-44,377,324
45-49,269,236
50-54,202,236
55-59,202,208
60-64,162,170
65-69,148,124
70-74,115,93
75-79,69,47
80-84,43,29
85-89,17,20
90-94,9,8
95-99,3,4
100+,1,2
