,males,females
0,1005,987
1-4,4122,4063
5-9,5345,4993
10-14,5759,5659
15-19,5551,5226
20-24,5044,5291
25-29,4889,4880
30-34,4072,4249
35-39,3382,3551
40-44,2848,2809
45-49,2368,2162
50-54,2006,1657
55-59,1364,1226
60-64,946,904
65-69,643,670
70-74,440,437
75-79,283,319
80-84,125,190
85-89,81,120
90-94,44,66
95-99,22,42
100+,7,12
