,males,females
0,30.0,34.0
1-4,129.0,99.0
5-9,190.0,188.0
10-14,281.0,208.0
15-19,292.0,272.0
20-24,254.0,230.0
25-29,218.0,242.0
30-34,192.0,223.0
35-39,225.0,242.0
40-44,283.0,264.0
45-49,282.0,252.0
50-54,241.0,250.0
55-59,196.0,208.0
60-64,162.0,184.0
65-69,133.0,132.0
70-74,87.0,92.0
75-79,59.0,84.0
80-84,26.0,44.0
85-89,11.0,21.0
90-94,4.0,8.0
95-99,,2.0
100+,,
