,males,females
0,151.0,134.0
1-4,612.0,587.0
5-9,824.0,829.0
10-14,907.0,876.0
15-19,872.0,835.0
20-24,879.0,814.0
25-29,844.0,802.0
30-34,745.0,718.0
35-39,653.0,628.0
40-44,589.0,548.0
45-49,516.0,438.0
50-54,415.0,362.0
55-59,338.0,316.0
60-64,287.0,221.0
65-69,194.0,184.0
70-74,163.0,114.0
75-79,89.0,65.0
80-84,48.0,41.0
85-89,26.0,14.0
90-94,7.0,8.0
95-99,2.0,2.0
100+,,
