,males,females
0,33.0,32.0
1-4,103.0,105.0
5-9,189.0,166.0
10-14,194.0,191.0
15-19,213.0,170.0
20-24,176.0,175.0
25-29,151.0,150.0
30-34,128.0,142.0
35-39,108.0,132.0
40-44,101.0,111.0
45-49,92.0,96.0
50-54,72.0,105.0
55-59,78.0,78.0
60-64,56.0,61.0
65-69,44.0,51.0
70-74,40.0,48.0
75-79,27.0,25.0
80-84,22.0,19.0
85-89,13.0,9.0
90-94,6.0,6.0
95-99,1.0,2.0
100+,,
