,males,females
0,33.0,56
1-4,189.0,161
5-9,278.0,252
10-14,327.0,301
15-19,308.0,306
20-24,287.0,245
25-29,251.0,253
30-34,251.0,221
35-39,236.0,195
40-44,195.0,179
45-49,178.0,163
50-54,140.0,157
55-59,137.0,135
60-64,120.0,105
65-69,98.0,82
70-74,81.0,76
75-79,43.0,48
80-84,19.0,22
85-89,15.0,15
90-94,7.0,11
95-99,4.0,1
100+,,3
