,males,females
0,624,594
1-4,2444,2317
5-9,3201,3100
10-14,3765,3561
15-19,3899,3655
20-24,3932,3937
25-29,3857,3826
30-34,3985,4131
35-39,3528,3764
40-44,3424,3652
45-49,3042,3446
50-54,2645,2934
55-59,2244,2372
60-64,1696,1907
65-69,1316,1340
70-74,981,1107
75-79,630,739
80-84,344,410
85-89,162,183
90-94,57,87
95-99,16,24
100+,4,1
