,males,females
0,118.0,138
1-4,502.0,521
5-9,760.0,689
10-14,839.0,786
15-19,835.0,739
20-24,746.0,675
25-29,687.0,664
30-34,595.0,613
35-39,475.0,439
40-44,449.0,373
45-49,388.0,369
50-54,332.0,287
55-59,289.0,303
60-64,218.0,190
65-69,200.0,182
70-74,149.0,137
75-79,92.0,77
80-84,60.0,56
85-89,29.0,24
90-94,9.0,14
95-99,3.0,6
100+,,3
