,males,females
0,6.0,9.0
1-4,58.0,46.0
5-9,99.0,85.0
10-14,104.0,82.0
15-19,93.0,83.0
20-24,111.0,95.0
25-29,90.0,75.0
30-34,91.0,98.0
35-39,83.0,81.0
40-44,68.0,71.0
45-49,83.0,53.0
50-54,59.0,61.0
55-59,59.0,64.0
60-64,60.0,50.0
65-69,47.0,37.0
70-74,22.0,26.0
75-79,20.0,25.0
80-84,9.0,13.0
85-89,9.0,7.0
90-94,,1.0
95-99,,1.0
100+,,
