,males,females
0,400,420
1-4,1696,1605
5-9,2252,2211
10-14,2356,2246
15-19,2138,2142
20-24,1948,1838
25-29,1756,1801
30-34,1605,1709
35-39,1470,1464
40-44,1295,1249
45-49,1095,1065
50-54,765,788
55-59,624,636
60-64,506,526
65-69,353,347
70-74,276,261
75-79,184,185
80-84,135,126
85-89,62,55
90-94,21,22
95-99,9,9
100+,1,4
