,males,females
0,484,481
1-4,1941,1835
5-9,2822,2652
10-14,3000,2889
15-19,2740,2636
20-24,2483,2313
25-29,2154,2230
30-34,1894,1874
35-39,1605,1577
40-44,1446,1544
45-49,1196,1268
50-54,1077,1230
55-59,970,1061
60-64,822,878
65-69,677,745
70-74,500,566
75-79,327,419
80-84,265,268
85-89,104,147
90-94,46,47
95-99,9,13
100+,2,5
