,males,females
0,708,679
1-4,2795,2832
5-9,3492,3446
10-14,3165,3095
15-19,2843,2960
20-24,2588,2621
25-29,2214,2211
30-34,1870,1884
35-39,1578,1473
40-44,1253,1160
45-49,1019,929
50-54,835,727
55-59,599,552
60-64,480,434
65-69,319,353
70-74,254,225
75-79,159,154
80-84,101,94
85-89,49,40
90-94,33,29
95-99,4,11
100+,1,4
