,males,females
0,643,603
1-4,2414,2419
5-9,3227,3010
10-14,3910,3703
15-19,3773,3750
20-24,3692,3837
25-29,3559,3551
30-34,3356,3336
35-39,3176,3367
40-44,3062,3260
45-49,2570,2700
50-54,2045,2356
55-59,1685,1959
60-64,1354,1479
65-69,988,1043
70-74,639,692
75-79,414,465
80-84,205,268
85-89,82,158
90-94,30,51
95-99,5,9
100+,1,1
