,males,females
0,76,54
1-4,322,282
5-9,431,414
10-14,493,473
15-19,532,482
20-24,490,489
25-29,420,459
30-34,443,464
35-39,413,418
40-44,390,434
45-49,363,379
50-54,364,375
55-59,289,282
60-64,236,225
65-69,142,184
70-74,108,132
75-79,75,100
80-84,46,75
85-89,18,29
90-94,8,9
95-99,1,1
100+,1,2
