,males,females
0,91.0,81
1-4,318.0,304
5-9,479.0,471
10-14,619.0,577
15-19,651.0,611
20-24,572.0,537
25-29,503.0,500
30-34,502.0,537
35-39,523.0,563
40-44,539.0,576
45-49,471.0,491
50-54,417.0,440
55-59,342.0,408
60-64,320.0,369
65-69,265.0,257
70-74,194.0,181
75-79,112.0,129
80-84,73.0,60
85-89,32.0,40
90-94,8.0,16
95-99,5.0,4
100+,,1
