,males,females
0,180,171
1-4,714,665
5-9,905,899
10-14,1162,1094
15-19,1282,1327
20-24,1334,1344
25-29,1251,1242
30-34,1064,1075
35-39,896,983
40-44,1033,1005
45-49,941,1068
50-54,931,924
55-59,778,806
60-64,576,680
65-69,408,461
70-74,282,369
75-79,213,289
80-84,106,181
85-89,59,96
90-94,10,24
95-99,2,11
100+,1,1
