,males,females
0,51.0,57
1-4,174.0,168
5-9,244.0,248
10-14,355.0,318
15-19,327.0,297
20-24,265.0,261
25-29,252.0,239
30-34,201.0,215
35-39,171.0,202
40-44,164.0,188
45-49,170.0,197
50-54,176.0,170
55-59,178.0,140
60-64,117.0,126
65-69,115.0,111
70-74,91.0,90
75-79,60.0,51
80-84,47.0,41
85-89,28.0,20
90-94,12.0,8
95-99,2.0,5
100+,,5
