,males,females
0,405,381
1-4,1691,1642
5-9,2166,2195
10-14,2704,2737
15-19,2599,2502
20-24,2549,2635
25-29,2627,2800
30-34,2425,2544
35-39,2048,2249
40-44,1807,1994
45-49,1639,1781
50-54,1409,1601
55-59,1070,1321
60-64,852,1034
65-69,633,835
70-74,464,632
75-79,304,461
80-84,201,341
85-89,89,191
90-94,47,95
95-99,19,57
100+,7,17
