,males,females
0,710.0,667
1-4,2975.0,2820
5-9,3832.0,3629
10-14,3836.0,3620
15-19,3469.0,2872
20-24,2829.0,2407
25-29,2444.0,2217
30-34,1911.0,1666
35-39,1586.0,1389
40-44,1305.0,1148
45-49,1111.0,988
50-54,917.0,898
55-59,838.0,747
60-64,654.0,518
65-69,486.0,465
70-74,380.0,362
75-79,260.0,247
80-84,146.0,128
85-89,75.0,66
90-94,43.0,33
95-99,10.0,10
100+,,2
