,males,females
0,93,72
1-4,399,364
5-9,571,560
10-14,600,598
15-19,648,592
20-24,673,607
25-29,651,542
30-34,667,553
35-39,553,501
40-44,512,482
45-49,476,418
50-54,400,347
55-59,318,308
60-64,235,195
65-69,141,143
70-74,97,123
75-79,92,106
80-84,49,65
85-89,20,26
90-94,7,14
95-99,5,5
100+,1,1
