,males,females
0,78.0,77.0
1-4,362.0,355.0
5-9,519.0,508.0
10-14,620.0,570.0
15-19,629.0,577.0
20-24,491.0,512.0
25-29,508.0,519.0
30-34,511.0,485.0
35-39,426.0,479.0
40-44,474.0,449.0
45-49,455.0,424.0
50-54,401.0,369.0
55-59,329.0,344.0
60-64,250.0,270.0
65-69,184.0,223.0
70-74,172.0,198.0
75-79,135.0,129.0
80-84,69.0,82.0
85-89,36.0,45.0
90-94,16.0,19.0
95-99,4.0,8.0
100+,,
