,males,females
0,71,109.0
1-4,418,411.0
5-9,536,451.0
10-14,563,596.0
15-19,561,565.0
20-24,632,557.0
25-29,635,542.0
30-34,583,489.0
35-39,406,425.0
40-44,345,287.0
45-49,312,250.0
50-54,254,218.0
55-59,164,179.0
60-64,133,156.0
65-69,109,100.0
70-74,89,86.0
75-79,73,69.0
80-84,42,42.0
85-89,27,25.0
90-94,13,12.0
95-99,1,1.0
100+,2,
