,males,females
0,279,253
1-4,1178,1150
5-9,1921,1812
10-14,2322,2260
15-19,2081,2020
20-24,1313,1477
25-29,1213,1270
30-34,1160,1214
35-39,1061,1062
40-44,1036,1113
45-49,1030,1084
50-54,811,942
55-59,808,862
60-64,689,758
65-69,464,602
70-74,446,548
75-79,272,369
80-84,247,297
85-89,121,161
90-94,60,58
95-99,16,15
100+,5,2
