,males,females
0,73,69
1-4,260,248
5-9,430,371
10-14,494,501
15-19,538,566
20-24,508,451
25-29,458,397
30-34,360,318
35-39,316,303
40-44,294,324
45-49,294,283
50-54,280,253
55-59,200,204
60-64,216,209
65-69,160,199
70-74,154,174
75-79,93,109
80-84,63,83
85-89,29,58
90-94,15,32
95-99,6,13
100+,1,5
