,males,females
0,164,122
1-4,575,535
5-9,762,759
10-14,1032,992
15-19,977,925
20-24,857,779
25-29,919,875
30-34,947,962
35-39,889,956
40-44,906,883
45-49,874,853
50-54,777,759
55-59,657,644
60-64,592,507
65-69,453,431
70-74,369,350
75-79,232,249
80-84,119,151
85-89,59,59
90-94,24,26
95-99,7,12
100+,3,3
