,males,females
0,83,88.0
1-4,354,343.0
5-9,575,496.0
10-14,637,553.0
15-19,670,582.0
20-24,597,531.0
25-29,515,451.0
30-34,387,357.0
35-39,324,344.0
40-44,333,334.0
45-49,271,265.0
50-54,232,237.0
55-59,187,178.0
60-64,146,156.0
65-69,131,125.0
70-74,94,96.0
75-79,57,56.0
80-84,29,31.0
85-89,13,20.0
90-94,6,5.0
95-99,3,6.0
100+,2,
