,males,females
0,317,267
1-4,1219,1154
5-9,1627,1550
10-14,1879,1843
15-19,1750,1767
20-24,1726,1637
25-29,1601,1604
30-34,1447,1401
35-39,1056,1197
40-44,989,1089
45-49,828,905
50-54,698,771
55-59,610,687
60-64,514,577
65-69,394,491
70-74,365,416
75-79,210,221
80-84,143,184
85-89,78,84
90-94,24,52
95-99,7,12
100+,2,5
