,males,females
0,149.0,162
1-4,638.0,651
5-9,935.0,911
10-14,945.0,950
15-19,941.0,837
20-24,838.0,743
25-29,740.0,770
30-34,681.0,629
35-39,552.0,508
40-44,447.0,450
45-49,389.0,387
50-54,312.0,328
55-59,236.0,276
60-64,243.0,261
65-69,176.0,201
70-74,130.0,149
75-79,80.0,91
80-84,59.0,90
85-89,44.0,50
90-94,21.0,35
95-99,8.0,19
100+,,2
