,males,females
0,484.0,487
1-4,2009.0,1919
5-9,2803.0,2774
10-14,3410.0,3298
15-19,3192.0,3116
20-24,3232.0,3065
25-29,3335.0,3240
30-34,2950.0,2936
35-39,2654.0,2527
40-44,2490.0,2529
45-49,2227.0,2472
50-54,2077.0,2254
55-59,1672.0,1775
60-64,1249.0,1307
65-69,846.0,995
70-74,630.0,805
75-79,434.0,538
80-84,264.0,355
85-89,101.0,180
90-94,36.0,75
95-99,8.0,12
100+,,3
