,males,females
0,53.0,53
1-4,227.0,214
5-9,365.0,340
10-14,424.0,416
15-19,389.0,354
20-24,307.0,301
25-29,279.0,280
30-34,262.0,235
35-39,204.0,197
40-44,186.0,181
45-49,163.0,173
50-54,171.0,159
55-59,156.0,154
60-64,108.0,102
65-69,90.0,95
70-74,56.0,67
75-79,54.0,52
80-84,19.0,28
85-89,5.0,14
90-94,4.0,9
95-99,4.0,4
100+,,1
