,males,females
0,268,333
1-4,1273,1195
5-9,1691,1509
10-14,1809,1715
15-19,1855,1685
20-24,1763,1707
25-29,1467,1538
30-34,1200,1233
35-39,993,1019
40-44,761,796
45-49,730,704
50-54,547,609
55-59,502,534
60-64,418,436
65-69,366,334
70-74,282,281
75-79,203,179
80-84,107,115
85-89,55,56
90-94,24,40
95-99,8,16
100+,4,6
