,males,females
0,48,65.0
1-4,187,172.0
5-9,257,249.0
10-14,309,266.0
15-19,342,298.0
20-24,243,252.0
25-29,243,240.0
30-34,229,230.0
35-39,255,249.0
40-44,256,253.0
45-49,232,220.0
50-54,228,168.0
55-59,185,126.0
60-64,149,114.0
65-69,101,102.0
70-74,83,67.0
75-79,55,41.0
80-84,34,22.0
85-89,16,12.0
90-94,5,2.0
95-99,1,2.0
100+,1,
