,males,females
0,9.0,7.0
1-4,46.0,42.0
5-9,64.0,57.0
10-14,74.0,63.0
15-19,78.0,77.0
20-24,76.0,66.0
25-29,56.0,57.0
30-34,72.0,64.0
35-39,90.0,73.0
40-44,73.0,80.0
45-49,107.0,82.0
50-54,81.0,87.0
55-59,73.0,69.0
60-64,60.0,56.0
65-69,43.0,53.0
70-74,32.0,43.0
75-79,23.0,31.0
80-84,19.0,21.0
85-89,3.0,10.0
90-94,2.0,3.0
95-99,1.0,1.0
100+,,
