,males,females
0,109.0,101
1-4,470.0,397
5-9,654.0,648
10-14,738.0,699
15-19,799.0,783
20-24,717.0,743
25-29,707.0,747
30-34,683.0,627
35-39,610.0,629
40-44,641.0,649
45-49,674.0,682
50-54,577.0,575
55-59,509.0,497
60-64,401.0,389
65-69,302.0,301
70-74,232.0,224
75-79,172.0,206
80-84,111.0,152
85-89,47.0,50
90-94,19.0,27
95-99,3.0,3
100+,,3
