,males,females
0,22.0,18.0
1-4,68.0,80.0
5-9,91.0,102.0
10-14,131.0,137.0
15-19,139.0,114.0
20-24,103.0,94.0
25-29,98.0,96.0
30-34,104.0,127.0
35-39,99.0,83.0
40-44,111.0,105.0
45-49,85.0,87.0
50-54,85.0,94.0
55-59,75.0,81.0
60-64,64.0,63.0
65-69,62.0,55.0
70-74,37.0,36.0
75-79,30.0,26.0
80-84,22.0,18.0
85-89,6.0,13.0
90-94,5.0,4.0
95-99,2.0,2.0
100+,,
