,males,females
0,76.0,70
1-4,362.0,310
5-9,455.0,423
10-14,489.0,460
15-19,439.0,441
20-24,434.0,390
25-29,404.0,396
30-34,418.0,351
35-39,311.0,324
40-44,277.0,283
45-49,259.0,238
50-54,183.0,188
55-59,155.0,157
60-64,146.0,147
65-69,104.0,114
70-74,69.0,91
75-79,62.0,69
80-84,51.0,51
85-89,18.0,26
90-94,10.0,20
95-99,1.0,4
100+,,2
